Method,Return,Seed,Step,Task
LWTA,55.0,1,92955,Pixelcopter-PLE-v0
LWTA,42.0,1,93227,Pixelcopter-PLE-v0
LWTA,19.0,1,93374,Pixelcopter-PLE-v0
LWTA,33.0,1,93596,Pixelcopter-PLE-v0
LWTA,66.0,1,94011,Pixelcopter-PLE-v0
LWTA,25.0,1,94192,Pixelcopter-PLE-v0
LWTA,17.0,1,94330,Pixelcopter-PLE-v0
LWTA,76.0,1,94799,Pixelcopter-PLE-v0
LWTA,86.0,1,95299,Pixelcopter-PLE-v0
LWTA,7.0,1,95374,Pixelcopter-PLE-v0
LWTA,21.0,1,95530,Pixelcopter-PLE-v0
LWTA,15.0,1,95654,Pixelcopter-PLE-v0
LWTA,39.0,1,95917,Pixelcopter-PLE-v0
LWTA,7.0,1,96000,Pixelcopter-PLE-v0
LWTA,16.0,1,96133,Pixelcopter-PLE-v0
LWTA,2.0,1,96184,Pixelcopter-PLE-v0
LWTA,18.0,1,96327,Pixelcopter-PLE-v0
LWTA,24.0,1,96502,Pixelcopter-PLE-v0
LWTA,15.0,1,96627,Pixelcopter-PLE-v0
LWTA,0.0,1,96664,Pixelcopter-PLE-v0
LWTA,35.0,1,96902,Pixelcopter-PLE-v0
LWTA,38.0,1,97158,Pixelcopter-PLE-v0
LWTA,-2.0,1,97183,Pixelcopter-PLE-v0
LWTA,7.0,1,97258,Pixelcopter-PLE-v0
LWTA,12.0,1,97363,Pixelcopter-PLE-v0
LWTA,14.0,1,97482,Pixelcopter-PLE-v0
LWTA,41.0,1,97754,Pixelcopter-PLE-v0
LWTA,54.0,1,98093,Pixelcopter-PLE-v0
LWTA,5.0,1,98155,Pixelcopter-PLE-v0
LWTA,14.0,1,98271,Pixelcopter-PLE-v0
LWTA,6.0,1,98349,Pixelcopter-PLE-v0
LWTA,13.0,1,98463,Pixelcopter-PLE-v0
LWTA,30.0,1,98673,Pixelcopter-PLE-v0
LWTA,87.0,1,99173,Pixelcopter-PLE-v0
LWTA,4.0,1,99235,Pixelcopter-PLE-v0
LWTA,4.0,1,99299,Pixelcopter-PLE-v0
LWTA,32.0,1,99524,Pixelcopter-PLE-v0
LWTA,71.0,1,99964,Pixelcopter-PLE-v0
LWTA,6.0,1,100037,Pixelcopter-PLE-v0
LWTA,30.0,1,100244,Pixelcopter-PLE-v0
LWTA,16.0,1,100375,Pixelcopter-PLE-v0
LWTA,13.0,1,100487,Pixelcopter-PLE-v0
LWTA,13.0,1,100600,Pixelcopter-PLE-v0
LWTA,-2.0,1,100628,Pixelcopter-PLE-v0
LWTA,21.0,1,100784,Pixelcopter-PLE-v0
LWTA,24.0,1,100960,Pixelcopter-PLE-v0
LWTA,5.0,1,101022,Pixelcopter-PLE-v0
LWTA,16.0,1,101148,Pixelcopter-PLE-v0
LWTA,4.0,1,101210,Pixelcopter-PLE-v0
LWTA,33.0,1,101441,Pixelcopter-PLE-v0
LWTA,22.0,1,101604,Pixelcopter-PLE-v0
LWTA,2.0,1,101654,Pixelcopter-PLE-v0
LWTA,67.0,1,102074,Pixelcopter-PLE-v0
LWTA,34.0,1,102303,Pixelcopter-PLE-v0
LWTA,28.0,1,102503,Pixelcopter-PLE-v0
LWTA,-1.0,1,102534,Pixelcopter-PLE-v0
LWTA,21.0,1,102690,Pixelcopter-PLE-v0
LWTA,14.0,1,102806,Pixelcopter-PLE-v0
LWTA,72.0,1,103257,Pixelcopter-PLE-v0
LWTA,40.0,1,103523,Pixelcopter-PLE-v0
LWTA,54.0,1,103862,Pixelcopter-PLE-v0
LWTA,78.0,1,104346,Pixelcopter-PLE-v0
LWTA,2.0,1,104399,Pixelcopter-PLE-v0
LWTA,5.0,1,104467,Pixelcopter-PLE-v0
LWTA,5.0,1,104534,Pixelcopter-PLE-v0
LWTA,44.0,1,104819,Pixelcopter-PLE-v0
LWTA,64.0,1,105220,Pixelcopter-PLE-v0
LWTA,27.0,1,105410,Pixelcopter-PLE-v0
LWTA,25.0,1,105593,Pixelcopter-PLE-v0
LWTA,73.0,1,106047,Pixelcopter-PLE-v0
LWTA,86.0,1,106547,Pixelcopter-PLE-v0
LWTA,29.0,1,106755,Pixelcopter-PLE-v0
LWTA,4.0,1,106820,Pixelcopter-PLE-v0
LWTA,2.0,1,106867,Pixelcopter-PLE-v0
LWTA,41.0,1,107139,Pixelcopter-PLE-v0
LWTA,2.0,1,107189,Pixelcopter-PLE-v0
LWTA,58.0,1,107559,Pixelcopter-PLE-v0
LWTA,16.0,1,107690,Pixelcopter-PLE-v0
LWTA,86.0,1,108190,Pixelcopter-PLE-v0
LWTA,15.0,1,108313,Pixelcopter-PLE-v0
LWTA,86.0,1,108813,Pixelcopter-PLE-v0
LWTA,13.0,1,108925,Pixelcopter-PLE-v0
LWTA,2.0,1,108972,Pixelcopter-PLE-v0
LWTA,27.0,1,109165,Pixelcopter-PLE-v0
LWTA,5.0,1,109236,Pixelcopter-PLE-v0
LWTA,85.0,1,109736,Pixelcopter-PLE-v0
LWTA,5.0,1,109804,Pixelcopter-PLE-v0
LWTA,18.0,1,109950,Pixelcopter-PLE-v0
LWTA,86.0,1,110450,Pixelcopter-PLE-v0
LWTA,41.0,1,110722,Pixelcopter-PLE-v0
LWTA,46.0,1,111019,Pixelcopter-PLE-v0
LWTA,49.0,1,111334,Pixelcopter-PLE-v0
LWTA,49.0,1,111648,Pixelcopter-PLE-v0
LWTA,5.0,1,111709,Pixelcopter-PLE-v0
LWTA,36.0,1,111952,Pixelcopter-PLE-v0
LWTA,32.0,1,112170,Pixelcopter-PLE-v0
LWTA,52.0,1,112504,Pixelcopter-PLE-v0
LWTA,27.0,1,112695,Pixelcopter-PLE-v0
LWTA,32.0,1,112920,Pixelcopter-PLE-v0
LWTA,28.0,1,113121,Pixelcopter-PLE-v0
LWTA,7.0,1,113193,Pixelcopter-PLE-v0
LWTA,10.0,1,113286,Pixelcopter-PLE-v0
LWTA,19.0,1,113431,Pixelcopter-PLE-v0
LWTA,64.0,1,113836,Pixelcopter-PLE-v0
LWTA,6.0,1,113908,Pixelcopter-PLE-v0
LWTA,13.0,1,114023,Pixelcopter-PLE-v0
LWTA,32.0,1,114245,Pixelcopter-PLE-v0
LWTA,6.0,1,114316,Pixelcopter-PLE-v0
LWTA,86.0,1,114816,Pixelcopter-PLE-v0
LWTA,5.0,1,114876,Pixelcopter-PLE-v0
LWTA,7.0,1,114951,Pixelcopter-PLE-v0
LWTA,50.0,1,115275,Pixelcopter-PLE-v0
LWTA,86.0,1,115775,Pixelcopter-PLE-v0
LWTA,6.0,1,115842,Pixelcopter-PLE-v0
LWTA,6.0,1,115916,Pixelcopter-PLE-v0
LWTA,86.0,1,116416,Pixelcopter-PLE-v0
LWTA,9.0,1,116503,Pixelcopter-PLE-v0
LWTA,55.0,1,116856,Pixelcopter-PLE-v0
LWTA,4.0,1,116914,Pixelcopter-PLE-v0
LWTA,7.0,1,116989,Pixelcopter-PLE-v0
LWTA,86.0,1,117489,Pixelcopter-PLE-v0
LWTA,85.0,1,117989,Pixelcopter-PLE-v0
LWTA,86.0,1,118489,Pixelcopter-PLE-v0
LWTA,67.0,1,118913,Pixelcopter-PLE-v0
LWTA,16.0,1,119043,Pixelcopter-PLE-v0
LWTA,68.0,1,119469,Pixelcopter-PLE-v0
LWTA,28.0,1,119666,Pixelcopter-PLE-v0
LWTA,27.0,1,119861,Pixelcopter-PLE-v0
LWTA,2.0,1,119914,Pixelcopter-PLE-v0
LWTA,33.0,1,120144,Pixelcopter-PLE-v0
LWTA,41.0,1,120421,Pixelcopter-PLE-v0
LWTA,17.0,1,120560,Pixelcopter-PLE-v0
LWTA,4.0,1,120621,Pixelcopter-PLE-v0
LWTA,55.0,1,120971,Pixelcopter-PLE-v0
LWTA,86.0,1,121471,Pixelcopter-PLE-v0
LWTA,54.0,1,121811,Pixelcopter-PLE-v0
LWTA,19.0,1,121955,Pixelcopter-PLE-v0
LWTA,3.0,1,122009,Pixelcopter-PLE-v0
LWTA,19.0,1,122154,Pixelcopter-PLE-v0
LWTA,-2.0,1,122179,Pixelcopter-PLE-v0
LWTA,36.0,1,122425,Pixelcopter-PLE-v0
LWTA,54.0,1,122774,Pixelcopter-PLE-v0
LWTA,42.0,1,123046,Pixelcopter-PLE-v0
LWTA,3.0,1,123104,Pixelcopter-PLE-v0
LWTA,14.0,1,123224,Pixelcopter-PLE-v0
LWTA,6.0,1,123296,Pixelcopter-PLE-v0
LWTA,56.0,1,123651,Pixelcopter-PLE-v0
LWTA,30.0,1,123863,Pixelcopter-PLE-v0
LWTA,-2.0,1,123888,Pixelcopter-PLE-v0
LWTA,-1.0,1,123919,Pixelcopter-PLE-v0
LWTA,54.0,1,124266,Pixelcopter-PLE-v0
LWTA,16.0,1,124397,Pixelcopter-PLE-v0
LWTA,18.0,1,124542,Pixelcopter-PLE-v0
LWTA,32.0,1,124760,Pixelcopter-PLE-v0
LWTA,86.0,1,125260,Pixelcopter-PLE-v0
LWTA,31.0,1,125478,Pixelcopter-PLE-v0
LWTA,55.0,1,125823,Pixelcopter-PLE-v0
LWTA,19.0,1,125973,Pixelcopter-PLE-v0
LWTA,3.0,1,126027,Pixelcopter-PLE-v0
LWTA,14.0,1,126141,Pixelcopter-PLE-v0
LWTA,15.0,1,126266,Pixelcopter-PLE-v0
LWTA,40.0,1,126536,Pixelcopter-PLE-v0
LWTA,5.0,1,126606,Pixelcopter-PLE-v0
LWTA,57.0,1,126973,Pixelcopter-PLE-v0
LWTA,40.0,1,127241,Pixelcopter-PLE-v0
LWTA,19.0,1,127386,Pixelcopter-PLE-v0
LWTA,70.0,1,127818,Pixelcopter-PLE-v0
LWTA,2.0,1,127866,Pixelcopter-PLE-v0
LWTA,86.0,1,128366,Pixelcopter-PLE-v0
LWTA,2.0,1,128413,Pixelcopter-PLE-v0
LWTA,2.0,1,128463,Pixelcopter-PLE-v0
LWTA,-2.0,1,128488,Pixelcopter-PLE-v0
LWTA,8.0,1,128570,Pixelcopter-PLE-v0
LWTA,86.0,1,129070,Pixelcopter-PLE-v0
LWTA,2.0,1,129121,Pixelcopter-PLE-v0
LWTA,6.0,1,129190,Pixelcopter-PLE-v0
LWTA,15.0,1,129315,Pixelcopter-PLE-v0
LWTA,28.0,1,129509,Pixelcopter-PLE-v0
LWTA,56.0,1,129862,Pixelcopter-PLE-v0
LWTA,86.0,1,130362,Pixelcopter-PLE-v0
LWTA,0.0,1,130399,Pixelcopter-PLE-v0
LWTA,6.0,1,130471,Pixelcopter-PLE-v0
LWTA,25.0,1,130652,Pixelcopter-PLE-v0
LWTA,20.0,1,130799,Pixelcopter-PLE-v0
LWTA,15.0,1,130924,Pixelcopter-PLE-v0
LWTA,55.0,1,131277,Pixelcopter-PLE-v0
LWTA,-1.0,1,131308,Pixelcopter-PLE-v0
LWTA,7.0,1,131386,Pixelcopter-PLE-v0
LWTA,49.0,1,131710,Pixelcopter-PLE-v0
LWTA,12.0,1,131819,Pixelcopter-PLE-v0
LWTA,14.0,1,131937,Pixelcopter-PLE-v0
LWTA,68.0,1,132365,Pixelcopter-PLE-v0
LWTA,71.0,1,132810,Pixelcopter-PLE-v0
LWTA,85.0,1,133310,Pixelcopter-PLE-v0
LWTA,10.0,1,133403,Pixelcopter-PLE-v0
LWTA,75.0,1,133867,Pixelcopter-PLE-v0
LWTA,5.0,1,133934,Pixelcopter-PLE-v0
LWTA,46.0,1,134237,Pixelcopter-PLE-v0
LWTA,85.0,1,134737,Pixelcopter-PLE-v0
LWTA,46.0,1,135034,Pixelcopter-PLE-v0
LWTA,45.0,1,135325,Pixelcopter-PLE-v0
LWTA,0.0,1,135362,Pixelcopter-PLE-v0
LWTA,71.0,1,135803,Pixelcopter-PLE-v0
LWTA,2.0,1,135853,Pixelcopter-PLE-v0
LWTA,85.0,1,136353,Pixelcopter-PLE-v0
LWTA,46.0,1,136652,Pixelcopter-PLE-v0
LWTA,2.0,1,136700,Pixelcopter-PLE-v0
LWTA,18.0,1,136841,Pixelcopter-PLE-v0
LWTA,14.0,1,136960,Pixelcopter-PLE-v0
LWTA,27.0,1,137155,Pixelcopter-PLE-v0
LWTA,21.0,1,137312,Pixelcopter-PLE-v0
LWTA,26.0,1,137500,Pixelcopter-PLE-v0
LWTA,2.0,1,137548,Pixelcopter-PLE-v0
LWTA,0.0,1,137585,Pixelcopter-PLE-v0
LWTA,7.0,1,137664,Pixelcopter-PLE-v0
LWTA,53.0,1,138004,Pixelcopter-PLE-v0
LWTA,15.0,1,138129,Pixelcopter-PLE-v0
LWTA,-1.0,1,138160,Pixelcopter-PLE-v0
LWTA,3.0,1,138216,Pixelcopter-PLE-v0
LWTA,73.0,1,138669,Pixelcopter-PLE-v0
LWTA,18.0,1,138806,Pixelcopter-PLE-v0
LWTA,40.0,1,139074,Pixelcopter-PLE-v0
LWTA,10.0,1,139169,Pixelcopter-PLE-v0
LWTA,2.0,1,139220,Pixelcopter-PLE-v0
LWTA,6.0,1,139294,Pixelcopter-PLE-v0
LWTA,17.0,1,139431,Pixelcopter-PLE-v0
LWTA,18.0,1,139566,Pixelcopter-PLE-v0
LWTA,6.0,1,139641,Pixelcopter-PLE-v0
LWTA,38.0,1,139897,Pixelcopter-PLE-v0
LWTA,9.0,1,139984,Pixelcopter-PLE-v0
LWTA,2.0,1,140034,Pixelcopter-PLE-v0
LWTA,86.0,1,140534,Pixelcopter-PLE-v0
LWTA,6.0,1,140612,Pixelcopter-PLE-v0
LWTA,3.0,1,140671,Pixelcopter-PLE-v0
LWTA,14.0,1,140789,Pixelcopter-PLE-v0
LWTA,29.0,1,140993,Pixelcopter-PLE-v0
LWTA,22.0,1,141154,Pixelcopter-PLE-v0
LWTA,2.0,1,141204,Pixelcopter-PLE-v0
LWTA,-1.0,1,141235,Pixelcopter-PLE-v0
LWTA,5.0,1,141303,Pixelcopter-PLE-v0
LWTA,38.0,1,141562,Pixelcopter-PLE-v0
LWTA,28.0,1,141757,Pixelcopter-PLE-v0
LWTA,51.0,1,142086,Pixelcopter-PLE-v0
LWTA,48.0,1,142395,Pixelcopter-PLE-v0
LWTA,2.0,1,142442,Pixelcopter-PLE-v0
LWTA,3.0,1,142501,Pixelcopter-PLE-v0
LWTA,85.0,1,143001,Pixelcopter-PLE-v0
LWTA,19.0,1,143152,Pixelcopter-PLE-v0
LWTA,56.0,1,143510,Pixelcopter-PLE-v0
LWTA,34.0,1,143741,Pixelcopter-PLE-v0
LWTA,8.0,1,143825,Pixelcopter-PLE-v0
LWTA,50.0,1,144146,Pixelcopter-PLE-v0
LWTA,42.0,1,144418,Pixelcopter-PLE-v0
LWTA,18.0,1,144561,Pixelcopter-PLE-v0
LWTA,78.0,1,145039,Pixelcopter-PLE-v0
LWTA,40.0,1,145301,Pixelcopter-PLE-v0
LWTA,0.0,1,145338,Pixelcopter-PLE-v0
LWTA,42.0,1,145621,Pixelcopter-PLE-v0
LWTA,66.0,1,146034,Pixelcopter-PLE-v0
LWTA,28.0,1,146232,Pixelcopter-PLE-v0
LWTA,2.0,1,146285,Pixelcopter-PLE-v0
LWTA,55.0,1,146637,Pixelcopter-PLE-v0
LWTA,19.0,1,146787,Pixelcopter-PLE-v0
LWTA,15.0,1,146911,Pixelcopter-PLE-v0
LWTA,12.0,1,147016,Pixelcopter-PLE-v0
LWTA,14.0,1,147132,Pixelcopter-PLE-v0
LWTA,86.0,1,147632,Pixelcopter-PLE-v0
LWTA,78.0,1,148116,Pixelcopter-PLE-v0
LWTA,27.0,1,148302,Pixelcopter-PLE-v0
LWTA,30.0,1,148514,Pixelcopter-PLE-v0
LWTA,17.0,1,148654,Pixelcopter-PLE-v0
LWTA,15.0,1,148782,Pixelcopter-PLE-v0
LWTA,17.0,1,148920,Pixelcopter-PLE-v0
LWTA,54.0,1,149267,Pixelcopter-PLE-v0
LWTA,21.0,1,149429,Pixelcopter-PLE-v0
LWTA,34.0,1,149666,Pixelcopter-PLE-v0
LWTA,53.0,1,150006,Pixelcopter-PLE-v0
LWTA,9.0,1,150094,Pixelcopter-PLE-v0
LWTA,2.0,1,150147,Pixelcopter-PLE-v0
LWTA,6.0,1,150219,Pixelcopter-PLE-v0
LWTA,3.0,1,150277,Pixelcopter-PLE-v0
LWTA,5.0,1,150345,Pixelcopter-PLE-v0
LWTA,32.0,1,150568,Pixelcopter-PLE-v0
LWTA,40.0,1,150835,Pixelcopter-PLE-v0
LWTA,49.0,1,151149,Pixelcopter-PLE-v0
LWTA,86.0,1,151649,Pixelcopter-PLE-v0
LWTA,41.0,1,151921,Pixelcopter-PLE-v0
LWTA,41.0,1,152192,Pixelcopter-PLE-v0
LWTA,7.0,1,152275,Pixelcopter-PLE-v0
LWTA,6.0,1,152353,Pixelcopter-PLE-v0
LWTA,30.0,1,152561,Pixelcopter-PLE-v0
LWTA,53.0,1,152899,Pixelcopter-PLE-v0
LWTA,31.0,1,153111,Pixelcopter-PLE-v0
LWTA,13.0,1,153225,Pixelcopter-PLE-v0
LWTA,29.0,1,153429,Pixelcopter-PLE-v0
LWTA,86.0,1,153929,Pixelcopter-PLE-v0
LWTA,55.0,1,154282,Pixelcopter-PLE-v0
LWTA,14.0,1,154400,Pixelcopter-PLE-v0
LWTA,86.0,1,154900,Pixelcopter-PLE-v0
LWTA,86.0,1,155400,Pixelcopter-PLE-v0
LWTA,52.0,1,155729,Pixelcopter-PLE-v0
LWTA,53.0,1,156069,Pixelcopter-PLE-v0
LWTA,64.0,1,156473,Pixelcopter-PLE-v0
LWTA,66.0,1,156881,Pixelcopter-PLE-v0
LWTA,7.0,1,156955,Pixelcopter-PLE-v0
LWTA,29.0,1,157158,Pixelcopter-PLE-v0
LWTA,22.0,1,157320,Pixelcopter-PLE-v0
LWTA,29.0,1,157528,Pixelcopter-PLE-v0
LWTA,33.0,1,157753,Pixelcopter-PLE-v0
LWTA,4.0,1,157815,Pixelcopter-PLE-v0
LWTA,41.0,1,158089,Pixelcopter-PLE-v0
LWTA,44.0,1,158375,Pixelcopter-PLE-v0
LWTA,16.0,1,158506,Pixelcopter-PLE-v0
LWTA,29.0,1,158711,Pixelcopter-PLE-v0
LWTA,-1.0,1,158742,Pixelcopter-PLE-v0
LWTA,6.0,1,158812,Pixelcopter-PLE-v0
LWTA,57.0,1,159177,Pixelcopter-PLE-v0
LWTA,7.0,1,159260,Pixelcopter-PLE-v0
LWTA,13.0,1,159372,Pixelcopter-PLE-v0
LWTA,16.0,1,159503,Pixelcopter-PLE-v0
LWTA,46.0,1,159802,Pixelcopter-PLE-v0
LWTA,12.0,1,159908,Pixelcopter-PLE-v0
LWTA,21.0,1,160071,Pixelcopter-PLE-v0
LWTA,44.0,1,160359,Pixelcopter-PLE-v0
LWTA,39.0,1,160623,Pixelcopter-PLE-v0
LWTA,86.0,1,161123,Pixelcopter-PLE-v0
LWTA,18.0,1,161266,Pixelcopter-PLE-v0
LWTA,24.0,1,161444,Pixelcopter-PLE-v0
LWTA,5.0,1,161514,Pixelcopter-PLE-v0
LWTA,42.0,1,161798,Pixelcopter-PLE-v0
LWTA,45.0,1,162094,Pixelcopter-PLE-v0
LWTA,18.0,1,162231,Pixelcopter-PLE-v0
LWTA,49.0,1,162545,Pixelcopter-PLE-v0
LWTA,7.0,1,162620,Pixelcopter-PLE-v0
LWTA,16.0,1,162751,Pixelcopter-PLE-v0
LWTA,41.0,1,163023,Pixelcopter-PLE-v0
LWTA,15.0,1,163146,Pixelcopter-PLE-v0
LWTA,79.0,1,163634,Pixelcopter-PLE-v0
LWTA,9.0,1,163721,Pixelcopter-PLE-v0
LWTA,43.0,1,164011,Pixelcopter-PLE-v0
LWTA,46.0,1,164313,Pixelcopter-PLE-v0
LWTA,14.0,1,164428,Pixelcopter-PLE-v0
LWTA,51.0,1,164757,Pixelcopter-PLE-v0
LWTA,45.0,1,165048,Pixelcopter-PLE-v0
LWTA,5.0,1,165115,Pixelcopter-PLE-v0
LWTA,6.0,1,165190,Pixelcopter-PLE-v0
LWTA,16.0,1,165321,Pixelcopter-PLE-v0
LWTA,67.0,1,165746,Pixelcopter-PLE-v0
LWTA,17.0,1,165883,Pixelcopter-PLE-v0
LWTA,33.0,1,166114,Pixelcopter-PLE-v0
LWTA,17.0,1,166252,Pixelcopter-PLE-v0
LWTA,20.0,1,166402,Pixelcopter-PLE-v0
LWTA,6.0,1,166471,Pixelcopter-PLE-v0
LWTA,1.0,1,166514,Pixelcopter-PLE-v0
LWTA,58.0,1,166879,Pixelcopter-PLE-v0
LWTA,48.0,1,167188,Pixelcopter-PLE-v0
LWTA,31.0,1,167406,Pixelcopter-PLE-v0
LWTA,25.0,1,167589,Pixelcopter-PLE-v0
LWTA,86.0,1,168089,Pixelcopter-PLE-v0
LWTA,10.0,1,168182,Pixelcopter-PLE-v0
LWTA,57.0,1,168541,Pixelcopter-PLE-v0
LWTA,-2.0,1,168566,Pixelcopter-PLE-v0
LWTA,87.0,1,169066,Pixelcopter-PLE-v0
LWTA,41.0,1,169334,Pixelcopter-PLE-v0
LWTA,7.0,1,169417,Pixelcopter-PLE-v0
LWTA,15.0,1,169543,Pixelcopter-PLE-v0
LWTA,85.0,1,170043,Pixelcopter-PLE-v0
LWTA,18.0,1,170181,Pixelcopter-PLE-v0
LWTA,33.0,1,170406,Pixelcopter-PLE-v0
LWTA,2.0,1,170456,Pixelcopter-PLE-v0
LWTA,2.0,1,170503,Pixelcopter-PLE-v0
LWTA,5.0,1,170566,Pixelcopter-PLE-v0
LWTA,85.0,1,171066,Pixelcopter-PLE-v0
LWTA,17.0,1,171205,Pixelcopter-PLE-v0
LWTA,86.0,1,171705,Pixelcopter-PLE-v0
LWTA,27.0,1,171901,Pixelcopter-PLE-v0
LWTA,26.0,1,172086,Pixelcopter-PLE-v0
LWTA,41.0,1,172360,Pixelcopter-PLE-v0
LWTA,50.0,1,172681,Pixelcopter-PLE-v0
LWTA,0.0,1,172720,Pixelcopter-PLE-v0
LWTA,-2.0,1,172745,Pixelcopter-PLE-v0
LWTA,71.0,1,173186,Pixelcopter-PLE-v0
LWTA,2.0,1,173236,Pixelcopter-PLE-v0
LWTA,86.0,1,173736,Pixelcopter-PLE-v0
LWTA,13.0,1,173851,Pixelcopter-PLE-v0
LWTA,86.0,1,174351,Pixelcopter-PLE-v0
LWTA,6.0,1,174429,Pixelcopter-PLE-v0
LWTA,3.0,1,174482,Pixelcopter-PLE-v0
LWTA,36.0,1,174726,Pixelcopter-PLE-v0
LWTA,6.0,1,174794,Pixelcopter-PLE-v0
LWTA,2.0,1,174847,Pixelcopter-PLE-v0
LWTA,68.0,1,175276,Pixelcopter-PLE-v0
LWTA,16.0,1,175405,Pixelcopter-PLE-v0
LWTA,5.0,1,175474,Pixelcopter-PLE-v0
LWTA,45.0,1,175766,Pixelcopter-PLE-v0
LWTA,20.0,1,175914,Pixelcopter-PLE-v0
LWTA,53.0,1,176255,Pixelcopter-PLE-v0
LWTA,2.0,1,176306,Pixelcopter-PLE-v0
LWTA,31.0,1,176526,Pixelcopter-PLE-v0
LWTA,48.0,1,176833,Pixelcopter-PLE-v0
LWTA,11.0,1,176930,Pixelcopter-PLE-v0
LWTA,85.0,1,177430,Pixelcopter-PLE-v0
LWTA,41.0,1,177702,Pixelcopter-PLE-v0
LWTA,86.0,1,178202,Pixelcopter-PLE-v0
LWTA,35.0,1,178433,Pixelcopter-PLE-v0
LWTA,6.0,1,178511,Pixelcopter-PLE-v0
LWTA,59.0,1,178880,Pixelcopter-PLE-v0
LWTA,4.0,1,178939,Pixelcopter-PLE-v0
LWTA,2.0,1,178989,Pixelcopter-PLE-v0
LWTA,5.0,1,179057,Pixelcopter-PLE-v0
LWTA,28.0,1,179256,Pixelcopter-PLE-v0
LWTA,19.0,1,179399,Pixelcopter-PLE-v0
LWTA,31.0,1,179611,Pixelcopter-PLE-v0
LWTA,57.0,1,179970,Pixelcopter-PLE-v0
LWTA,18.0,1,180113,Pixelcopter-PLE-v0
LWTA,69.0,1,180541,Pixelcopter-PLE-v0
LWTA,13.0,1,180653,Pixelcopter-PLE-v0
LWTA,6.0,1,180728,Pixelcopter-PLE-v0
LWTA,32.0,1,180953,Pixelcopter-PLE-v0
LWTA,13.0,1,181066,Pixelcopter-PLE-v0
LWTA,14.0,1,181184,Pixelcopter-PLE-v0
LWTA,5.0,1,181254,Pixelcopter-PLE-v0
LWTA,2.0,1,181301,Pixelcopter-PLE-v0
LWTA,7.0,1,181382,Pixelcopter-PLE-v0
LWTA,74.0,1,181836,Pixelcopter-PLE-v0
LWTA,25.0,1,182017,Pixelcopter-PLE-v0
LWTA,86.0,1,182517,Pixelcopter-PLE-v0
LWTA,43.0,1,182801,Pixelcopter-PLE-v0
LWTA,6.0,1,182876,Pixelcopter-PLE-v0
LWTA,5.0,1,182946,Pixelcopter-PLE-v0
LWTA,41.0,1,183218,Pixelcopter-PLE-v0
LWTA,6.0,1,183289,Pixelcopter-PLE-v0
LWTA,63.0,1,183689,Pixelcopter-PLE-v0
LWTA,86.0,1,184189,Pixelcopter-PLE-v0
LWTA,7.0,1,184261,Pixelcopter-PLE-v0
LWTA,11.0,1,184362,Pixelcopter-PLE-v0
LWTA,78.0,1,184846,Pixelcopter-PLE-v0
LWTA,40.0,1,185114,Pixelcopter-PLE-v0
LWTA,2.0,1,185161,Pixelcopter-PLE-v0
LWTA,86.0,1,185661,Pixelcopter-PLE-v0
LWTA,4.0,1,185722,Pixelcopter-PLE-v0
LWTA,71.0,1,186162,Pixelcopter-PLE-v0
LWTA,16.0,1,186293,Pixelcopter-PLE-v0
LWTA,86.0,1,186793,Pixelcopter-PLE-v0
LWTA,5.0,1,186861,Pixelcopter-PLE-v0
LWTA,18.0,1,186998,Pixelcopter-PLE-v0
LWTA,18.0,1,187143,Pixelcopter-PLE-v0
LWTA,86.0,1,187643,Pixelcopter-PLE-v0
LWTA,16.0,1,187774,Pixelcopter-PLE-v0
LWTA,80.0,1,188269,Pixelcopter-PLE-v0
LWTA,-2.0,1,188294,Pixelcopter-PLE-v0
LWTA,9.0,1,188381,Pixelcopter-PLE-v0
LWTA,13.0,1,188495,Pixelcopter-PLE-v0
LWTA,-1.0,1,188526,Pixelcopter-PLE-v0
LWTA,-1.0,1,188557,Pixelcopter-PLE-v0
LWTA,85.0,1,189057,Pixelcopter-PLE-v0
LWTA,-2.0,1,189082,Pixelcopter-PLE-v0
LWTA,39.0,1,189344,Pixelcopter-PLE-v0
LWTA,44.0,1,189636,Pixelcopter-PLE-v0
LWTA,38.0,1,189886,Pixelcopter-PLE-v0
LWTA,14.0,1,190005,Pixelcopter-PLE-v0
LWTA,33.0,1,190229,Pixelcopter-PLE-v0
LWTA,20.0,1,190382,Pixelcopter-PLE-v0
LWTA,4.0,1,190440,Pixelcopter-PLE-v0
LWTA,30.0,1,190651,Pixelcopter-PLE-v0
LWTA,25.0,1,190829,Pixelcopter-PLE-v0
LWTA,19.0,1,190977,Pixelcopter-PLE-v0
LWTA,40.0,1,191241,Pixelcopter-PLE-v0
LWTA,40.0,1,191510,Pixelcopter-PLE-v0
LWTA,16.0,1,191641,Pixelcopter-PLE-v0
LWTA,53.0,1,191980,Pixelcopter-PLE-v0
LWTA,24.0,1,192156,Pixelcopter-PLE-v0
LWTA,15.0,1,192278,Pixelcopter-PLE-v0
LWTA,5.0,1,192345,Pixelcopter-PLE-v0
LWTA,18.0,1,192482,Pixelcopter-PLE-v0
LWTA,-1.0,1,192514,Pixelcopter-PLE-v0
LWTA,54.0,1,192862,Pixelcopter-PLE-v0
LWTA,18.0,1,192999,Pixelcopter-PLE-v0
LWTA,13.0,1,193110,Pixelcopter-PLE-v0
LWTA,18.0,1,193247,Pixelcopter-PLE-v0
LWTA,5.0,1,193314,Pixelcopter-PLE-v0
