agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
Tanh,amidar,33.0,0,0.015872089630623795,0
Tanh,amidar,18.399999618530273,400000,0.007352511885703608,0
Tanh,amidar,37.79999923706055,800000,0.018673046179063166,0
Tanh,amidar,24.0,1200000,0.010620295267549746,0
Tanh,amidar,95.5999984741211,1600000,0.052401236198938606,0
Tanh,amidar,45.0,2000000,0.02287448211472253,0
Tanh,amidar,38.20000076293945,2400000,0.018906460152266706,0
Tanh,amidar,47.0,2800000,0.024041547528738987,0
Tanh,amidar,54.599998474121094,3200000,0.02847639521160127,0
Tanh,amidar,79.19999694824219,3600000,0.042831298913603426,0
Tanh,amidar,64.5999984741211,4000000,0.03431172228168355,0
Tanh,amidar,86.5999984741211,4400000,0.04714944183586456,0
Tanh,amidar,98.0,4800000,0.05380171558615861,0
Tanh,amidar,115.0,5200000,0.06372177160529847,0
Tanh,amidar,117.80000305175781,5600000,0.06535566496572201,0
Tanh,amidar,170.1999969482422,6000000,0.09593277525135215,0
Tanh,amidar,118.5999984741211,6400000,0.06582248846012785,0
Tanh,amidar,129.1999969482422,6800000,0.07200793426401482,0
Tanh,amidar,76.0,7200000,0.04096399603197759,0
Tanh,amidar,211.0,7600000,0.11974091147808834,0
Tanh,amidar,156.39999389648438,8000000,0.08788002211383811,0
Tanh,amidar,218.8000030517578,8400000,0.12429246837355301,0
Tanh,amidar,118.4000015258789,8800000,0.0657057836995267,0
Tanh,amidar,205.8000030517578,9200000,0.11670654318244605,0
Tanh,amidar,212.1999969482422,9600000,0.12044114894569771,0
Tanh,amidar,234.39999389648438,10000000,0.13339557326047988,0
Tanh,amidar,135.60000610351562,10400000,0.07574254893126896,0
Tanh,amidar,221.0,10800000,0.12557623854817063,0
Tanh,amidar,151.1999969482422,11200000,0.08484565381819582,0
Tanh,amidar,158.0,11600000,0.08881367800665227,0
Tanh,amidar,210.8000030517578,12000000,0.11962420671748719,0
Tanh,amidar,150.60000610351562,12400000,0.08449553953639237,0
Tanh,amidar,284.0,12800000,0.16233879908968896,0
Tanh,amidar,206.1999969482422,13200000,0.11693995270364835,0
Tanh,amidar,154.60000610351562,13600000,0.08682967036442528,0
Tanh,amidar,168.8000030517578,14000000,0.09511583302314162,0
Tanh,amidar,204.39999389648438,14400000,0.11588959205023304,0
Tanh,amidar,215.0,14800000,0.12207504230612125,0
Tanh,amidar,144.60000610351562,15200000,0.080994343294343,0
Tanh,amidar,186.8000030517578,15600000,0.10561942174928972,0
Tanh,amidar,127.80000305175781,16000000,0.07119099203580428,0
Tanh,amidar,230.0,16400000,0.13082803291124467,0
Tanh,amidar,127.0,16800000,0.0707241640893972,0
Tanh,amidar,211.60000610351562,17200000,0.12009103466389427,0
Tanh,amidar,166.0,17600000,0.09348193966271809,0
Tanh,amidar,201.0,18000000,0.11390558440800606,0
Tanh,amidar,201.8000030517578,18400000,0.11437241235441314,0
Tanh,amidar,317.6000061035156,18800000,0.18194550160676642,0
Tanh,amidar,221.0,19200000,0.12557623854817063,0
Tanh,amidar,225.0,19600000,0.12791036937620354,0
Tanh,amidar,141.39999389648438,20000000,0.07912703150871468,0
Tanh,amidar,143.39999389648438,20400000,0.08029409692273114,0
Tanh,amidar,166.0,20800000,0.09348193966271809,0
Tanh,amidar,203.0,21200000,0.11507264982202252,0
Tanh,amidar,135.1999969482422,21600000,0.07550913050606417,0
Tanh,amidar,153.60000610351562,22000000,0.08624613765741705,0
Tanh,amidar,211.1999969482422,22400000,0.11985761623868948,0
Tanh,amidar,224.0,22800000,0.1273268366691953,0
Tanh,amidar,145.39999389648438,23200000,0.0814611623367476,0
Tanh,amidar,160.1999969482422,23600000,0.09009744818126987,0
Tanh,amidar,111.5999984741211,24000000,0.06173775951107025,0
Tanh,amidar,144.39999389648438,24400000,0.08087762962973936,0
Tanh,amidar,123.5999984741211,24800000,0.06874015199516899,0
Tanh,amidar,145.0,25200000,0.0812277528155453,0
Tanh,amidar,197.1999969482422,25600000,0.1116881583405743,0
Tanh,amidar,128.0,26000000,0.07130769679640543,0
Tanh,amidar,184.60000610351562,26400000,0.10433565157467212,0
Tanh,amidar,139.39999389648438,26800000,0.07795996609469823,0
Tanh,amidar,204.0,27200000,0.11565618252903075,0
Tanh,amidar,293.79998779296875,27600000,0.16805741249516762,0
Tanh,amidar,158.1999969482422,28000000,0.08893038276725342,0
Tanh,amidar,231.0,28400000,0.1314115656182529,0
Tanh,amidar,209.8000030517578,28800000,0.11904067401047896,0
Tanh,amidar,148.60000610351562,29200000,0.08332847412237591,0
Tanh,amidar,246.39999389648438,29600000,0.1403979657445786,0
Tanh,amidar,209.39999389648438,30000000,0.11880725558527418,0
Tanh,amidar,245.8000030517578,30400000,0.14004785146277515,0
Tanh,amidar,186.0,30800000,0.10515259380288264,0
Tanh,amidar,160.39999389648438,31200000,0.09021415294187102,0
Tanh,amidar,224.0,31600000,0.1273268366691953,0
Tanh,amidar,92.5999984741211,32000000,0.05065063807791392,0
Tanh,amidar,187.60000610351562,32400000,0.1060862496956968,0
Tanh,amidar,122.0,32800000,0.06780650055435607,0
