agent_id,environment_name,eval_episode_return,frame,normalized_return,seed
Maxout,amidar,0.0,0,-0.003384489700647721,0
Maxout,amidar,22.0,400000,0.00945322985353329,0
Maxout,amidar,8.600000381469727,800000,0.0016338918022231002,0
Maxout,amidar,26.0,1200000,0.011787360681566201,0
Maxout,amidar,65.0,1600000,0.03454513625488709,0
Maxout,amidar,22.799999237060547,2000000,0.009920055573939747,0
Maxout,amidar,35.0,2400000,0.01703915504464025,0
Maxout,amidar,31.399999618530273,2800000,0.014938437076810569,0
Maxout,amidar,42.599998474121094,3200000,0.021474002727502536,0
Maxout,amidar,55.20000076293945,3600000,0.02882651617140658,0
Maxout,amidar,52.0,4000000,0.026959211063780127,0
Maxout,amidar,152.0,4400000,0.08531248176460289,0
Maxout,amidar,154.0,4800000,0.08647954717861936,0
Maxout,amidar,104.4000015258789,5200000,0.05753632580141151,0
Maxout,amidar,163.0,5600000,0.0917313415416934,0
Maxout,amidar,143.39999389648438,6000000,0.08029409692273114,0
Maxout,amidar,108.5999984741211,6400000,0.05998716139004557,0
Maxout,amidar,158.0,6800000,0.08881367800665227,0
Maxout,amidar,209.60000610351562,7200000,0.11892396924987782,0
Maxout,amidar,143.0,7600000,0.08006068740152884,0
Maxout,amidar,149.60000610351562,8000000,0.08391200682938414,0
Maxout,amidar,256.3999938964844,8400000,0.14623329281466088,0
Maxout,amidar,231.0,8800000,0.1314115656182529,0
Maxout,amidar,232.60000610351562,9200000,0.13234522151106706,0
Maxout,amidar,361.79998779296875,9600000,0.20773763657172709,0
Maxout,amidar,195.1999969482422,10000000,0.11052109292655785,0
Maxout,amidar,205.60000610351562,10400000,0.11658983842184491,0
Maxout,amidar,274.6000061035156,10800000,0.15685359520541262,0
Maxout,amidar,127.19999694824219,11200000,0.07084086884999836,0
Maxout,amidar,327.79998779296875,11600000,0.18789752453344735,0
Maxout,amidar,223.1999969482422,12000000,0.12686000872278821,0
Maxout,amidar,525.4000244140625,12400000,0.30320360880787917,0
Maxout,amidar,260.20001220703125,12800000,0.14845072778609514,0
Maxout,amidar,314.3999938964844,13200000,0.1800781898211381,0
Maxout,amidar,194.8000030517578,13600000,0.11028768340535554,0
Maxout,amidar,287.79998779296875,14000000,0.16455621625311825,0
Maxout,amidar,334.6000061035156,14400000,0.1918655576259063,0
Maxout,amidar,311.20001220703125,14800000,0.17821089584351474,0
Maxout,amidar,224.60000610351562,15200000,0.12767695985500124,0
Maxout,amidar,302.20001220703125,15600000,0.1729591014804407,0
Maxout,amidar,308.6000061035156,16000000,0.17669370724369238,0
Maxout,amidar,445.3999938964844,16400000,0.25652097443921595,0
Maxout,amidar,242.60000610351562,16800000,0.13818054858114934,0
Maxout,amidar,441.0,17200000,0.2539534340899807,0
Maxout,amidar,295.3999938964844,17600000,0.16899106838798178,0
Maxout,amidar,319.6000061035156,18000000,0.18311256702078288,0
Maxout,amidar,354.3999938964844,18400000,0.2034194981014672,0
Maxout,amidar,270.3999938964844,18800000,0.15440275071277607,0
Maxout,amidar,302.79998779296875,19200000,0.17330920685824167,0
Maxout,amidar,366.6000061035156,19600000,0.21053860425016957,0
Maxout,amidar,295.0,20000000,0.16875765886677946,0
Maxout,amidar,353.79998779296875,20400000,0.20306937491566127,0
Maxout,amidar,351.0,20800000,0.20143549045924022,0
Maxout,amidar,296.6000061035156,21200000,0.16969131475959362,0
Maxout,amidar,253.39999389648438,21600000,0.1444826946936362,0
Maxout,amidar,422.79998779296875,22000000,0.243333131699229,0
Maxout,amidar,471.0,22400000,0.27145941530022755,0
Maxout,amidar,114.0,22800000,0.06313823889829025,0
Maxout,amidar,493.79998779296875,23200000,0.2847639538968132,0
Maxout,amidar,318.3999938964844,23600000,0.182412320649171,0
Maxout,amidar,243.0,24000000,0.13841395810235163,0
Maxout,amidar,495.3999938964844,24400000,0.2856976097896273,0
Maxout,amidar,320.20001220703125,24800000,0.1834626902065888,0
Maxout,amidar,337.20001220703125,25200000,0.19338274622572868,0
Maxout,amidar,544.2000122070312,25600000,0.31417401657643185,0
Maxout,amidar,314.6000061035156,26000000,0.18019490348574174,0
Maxout,amidar,411.20001220703125,26400000,0.23656416654433754,0
Maxout,amidar,592.7999877929688,26800000,0.34253369189062777,0
Maxout,amidar,444.0,27200000,0.2557040322110054,0
Maxout,amidar,491.20001220703125,27600000,0.28324678310499574,0
Maxout,amidar,567.2000122070312,28000000,0.3275952688376211,0
Maxout,amidar,523.5999755859375,28400000,0.3021532214424564,0
Maxout,amidar,403.0,28800000,0.23177919122366808,0
Maxout,amidar,273.0,29200000,0.15591993931259845,0
Maxout,amidar,444.0,29600000,0.2557040322110054,0
Maxout,amidar,146.1999969482422,30000000,0.08192799028315467,0
Maxout,amidar,402.20001220703125,30400000,0.2313123721812635,0
Maxout,amidar,448.6000061035156,30800000,0.2583882862248443,0
Maxout,amidar,548.2000122070312,31200000,0.31650814740446476,0
Maxout,amidar,387.79998779296875,31600000,0.22290948695394103,0
Maxout,amidar,481.79998779296875,32000000,0.2777615614127144,0
Maxout,amidar,340.20001220703125,32400000,0.19513334434675336,0
Maxout,amidar,558.5999755859375,32800000,0.3225768661877444,0
Maxout,amidar,551.0,33200000,0.3181420318608858,0
Maxout,amidar,310.79998779296875,33600000,0.17797746851430749,0
Maxout,amidar,500.3999938964844,34000000,0.28861527332466846,0
Maxout,amidar,401.3999938964844,34400000,0.23084553533085392,0
Maxout,amidar,407.20001220703125,34800000,0.23423003571630463,0
Maxout,amidar,530.4000244140625,35200000,0.3061212723429203,0
Maxout,amidar,245.8000030517578,35600000,0.14004785146277515,0
Maxout,amidar,592.0,36000000,0.3420668728482232,0
Maxout,amidar,425.79998779296875,36400000,0.24508372982025367,0
Maxout,amidar,639.0,36800000,0.36949291007760987,0
Maxout,amidar,581.0,37200000,0.3356480130711327,0
Maxout,amidar,460.6000061035156,37600000,0.265390678708943,0
Maxout,amidar,620.7999877929688,38000000,0.35887260768685814,0
Maxout,amidar,489.20001220703125,38400000,0.2820797176909793,0
Maxout,amidar,494.20001220703125,38800000,0.2849973812260204,0
Maxout,amidar,494.6000061035156,39200000,0.28523079074722274,0
Maxout,amidar,589.0,39600000,0.3403162747271985,0
Maxout,amidar,520.7999877929688,40000000,0.30051933698603533,0
Maxout,amidar,453.6000061035156,40400000,0.2613059497598854,0
Maxout,amidar,366.0,40800000,0.21018848106436364,0
Maxout,amidar,539.7999877929688,41200000,0.31160645841919166,0
