Method,Return,Seed,Step,Task
Maxout,-1000.0,0,999,MountainCar-v0
Maxout,-1000.0,0,1999,MountainCar-v0
Maxout,-714.0,0,2713,MountainCar-v0
Maxout,-363.0,0,3076,MountainCar-v0
Maxout,-280.0,0,3356,MountainCar-v0
Maxout,-725.0,0,4081,MountainCar-v0
Maxout,-938.0,0,5019,MountainCar-v0
Maxout,-314.0,0,5333,MountainCar-v0
Maxout,-201.0,0,5534,MountainCar-v0
Maxout,-376.0,0,5910,MountainCar-v0
Maxout,-273.0,0,6183,MountainCar-v0
Maxout,-242.0,0,6425,MountainCar-v0
Maxout,-177.0,0,6602,MountainCar-v0
Maxout,-241.0,0,6843,MountainCar-v0
Maxout,-174.0,0,7017,MountainCar-v0
Maxout,-173.0,0,7190,MountainCar-v0
Maxout,-176.0,0,7366,MountainCar-v0
Maxout,-181.0,0,7547,MountainCar-v0
Maxout,-168.0,0,7715,MountainCar-v0
Maxout,-159.0,0,7874,MountainCar-v0
Maxout,-160.0,0,8034,MountainCar-v0
Maxout,-151.0,0,8185,MountainCar-v0
Maxout,-161.0,0,8346,MountainCar-v0
Maxout,-159.0,0,8505,MountainCar-v0
Maxout,-158.0,0,8663,MountainCar-v0
Maxout,-163.0,0,8826,MountainCar-v0
Maxout,-159.0,0,8985,MountainCar-v0
Maxout,-149.0,0,9134,MountainCar-v0
Maxout,-157.0,0,9291,MountainCar-v0
Maxout,-305.0,0,9596,MountainCar-v0
Maxout,-293.0,0,9889,MountainCar-v0
Maxout,-275.0,0,10164,MountainCar-v0
Maxout,-153.0,0,10317,MountainCar-v0
Maxout,-265.0,0,10582,MountainCar-v0
Maxout,-485.0,0,11067,MountainCar-v0
Maxout,-866.0,0,11933,MountainCar-v0
Maxout,-708.0,0,12641,MountainCar-v0
Maxout,-158.0,0,12799,MountainCar-v0
Maxout,-150.0,0,12949,MountainCar-v0
Maxout,-150.0,0,13099,MountainCar-v0
Maxout,-321.0,0,13420,MountainCar-v0
Maxout,-146.0,0,13566,MountainCar-v0
Maxout,-150.0,0,13716,MountainCar-v0
Maxout,-1000.0,0,14716,MountainCar-v0
Maxout,-999.0,0,15715,MountainCar-v0
Maxout,-154.0,0,15869,MountainCar-v0
Maxout,-154.0,0,16023,MountainCar-v0
Maxout,-151.0,0,16174,MountainCar-v0
Maxout,-146.0,0,16320,MountainCar-v0
Maxout,-158.0,0,16478,MountainCar-v0
Maxout,-147.0,0,16625,MountainCar-v0
Maxout,-151.0,0,16776,MountainCar-v0
Maxout,-153.0,0,16929,MountainCar-v0
Maxout,-151.0,0,17080,MountainCar-v0
Maxout,-147.0,0,17227,MountainCar-v0
Maxout,-150.0,0,17377,MountainCar-v0
Maxout,-147.0,0,17524,MountainCar-v0
Maxout,-147.0,0,17671,MountainCar-v0
Maxout,-149.0,0,17820,MountainCar-v0
Maxout,-148.0,0,17968,MountainCar-v0
Maxout,-153.0,0,18121,MountainCar-v0
Maxout,-154.0,0,18275,MountainCar-v0
Maxout,-148.0,0,18423,MountainCar-v0
Maxout,-152.0,0,18575,MountainCar-v0
Maxout,-149.0,0,18724,MountainCar-v0
Maxout,-148.0,0,18872,MountainCar-v0
Maxout,-154.0,0,19026,MountainCar-v0
Maxout,-147.0,0,19173,MountainCar-v0
Maxout,-149.0,0,19322,MountainCar-v0
Maxout,-157.0,0,19479,MountainCar-v0
Maxout,-148.0,0,19627,MountainCar-v0
Maxout,-147.0,0,19774,MountainCar-v0
Maxout,-151.0,0,19925,MountainCar-v0
Maxout,-157.0,0,20082,MountainCar-v0
Maxout,-156.0,0,20238,MountainCar-v0
Maxout,-147.0,0,20385,MountainCar-v0
Maxout,-148.0,0,20533,MountainCar-v0
Maxout,-162.0,0,20695,MountainCar-v0
Maxout,-150.0,0,20845,MountainCar-v0
Maxout,-151.0,0,20996,MountainCar-v0
Maxout,-151.0,0,21147,MountainCar-v0
Maxout,-153.0,0,21300,MountainCar-v0
Maxout,-157.0,0,21457,MountainCar-v0
Maxout,-162.0,0,21619,MountainCar-v0
Maxout,-154.0,0,21773,MountainCar-v0
Maxout,-162.0,0,21935,MountainCar-v0
Maxout,-152.0,0,22087,MountainCar-v0
Maxout,-159.0,0,22246,MountainCar-v0
Maxout,-170.0,0,22416,MountainCar-v0
Maxout,-90.0,0,22506,MountainCar-v0
Maxout,-93.0,0,22599,MountainCar-v0
Maxout,-117.0,0,22716,MountainCar-v0
Maxout,-90.0,0,22806,MountainCar-v0
Maxout,-92.0,0,22898,MountainCar-v0
Maxout,-89.0,0,22987,MountainCar-v0
Maxout,-164.0,0,23151,MountainCar-v0
Maxout,-95.0,0,23246,MountainCar-v0
Maxout,-88.0,0,23334,MountainCar-v0
Maxout,-149.0,0,23483,MountainCar-v0
Maxout,-149.0,0,23632,MountainCar-v0
Maxout,-161.0,0,23793,MountainCar-v0
Maxout,-145.0,0,23938,MountainCar-v0
Maxout,-113.0,0,24051,MountainCar-v0
Maxout,-152.0,0,24203,MountainCar-v0
Maxout,-190.0,0,24393,MountainCar-v0
Maxout,-87.0,0,24480,MountainCar-v0
Maxout,-145.0,0,24625,MountainCar-v0
Maxout,-111.0,0,24736,MountainCar-v0
Maxout,-107.0,0,24843,MountainCar-v0
Maxout,-106.0,0,24949,MountainCar-v0
Maxout,-87.0,0,25036,MountainCar-v0
Maxout,-116.0,0,25152,MountainCar-v0
Maxout,-164.0,0,25316,MountainCar-v0
Maxout,-89.0,0,25405,MountainCar-v0
Maxout,-89.0,0,25494,MountainCar-v0
Maxout,-109.0,0,25603,MountainCar-v0
Maxout,-112.0,0,25715,MountainCar-v0
Maxout,-183.0,0,25898,MountainCar-v0
Maxout,-110.0,0,26008,MountainCar-v0
Maxout,-108.0,0,26116,MountainCar-v0
Maxout,-89.0,0,26205,MountainCar-v0
Maxout,-157.0,0,26362,MountainCar-v0
Maxout,-85.0,0,26447,MountainCar-v0
Maxout,-141.0,0,26588,MountainCar-v0
Maxout,-122.0,0,26710,MountainCar-v0
Maxout,-89.0,0,26799,MountainCar-v0
Maxout,-150.0,0,26949,MountainCar-v0
Maxout,-113.0,0,27062,MountainCar-v0
Maxout,-92.0,0,27154,MountainCar-v0
Maxout,-171.0,0,27325,MountainCar-v0
Maxout,-169.0,0,27494,MountainCar-v0
Maxout,-110.0,0,27604,MountainCar-v0
Maxout,-143.0,0,27747,MountainCar-v0
Maxout,-108.0,0,27855,MountainCar-v0
Maxout,-110.0,0,27965,MountainCar-v0
Maxout,-99.0,0,28064,MountainCar-v0
Maxout,-115.0,0,28179,MountainCar-v0
Maxout,-93.0,0,28272,MountainCar-v0
Maxout,-209.0,0,28481,MountainCar-v0
Maxout,-177.0,0,28658,MountainCar-v0
Maxout,-141.0,0,28799,MountainCar-v0
Maxout,-154.0,0,28953,MountainCar-v0
Maxout,-196.0,0,29149,MountainCar-v0
Maxout,-161.0,0,29310,MountainCar-v0
Maxout,-151.0,0,29461,MountainCar-v0
Maxout,-87.0,0,29548,MountainCar-v0
Maxout,-140.0,0,29688,MountainCar-v0
Maxout,-141.0,0,29829,MountainCar-v0
Maxout,-89.0,0,29918,MountainCar-v0
Maxout,-150.0,0,30068,MountainCar-v0
Maxout,-140.0,0,30208,MountainCar-v0
Maxout,-138.0,0,30346,MountainCar-v0
Maxout,-105.0,0,30451,MountainCar-v0
Maxout,-98.0,0,30549,MountainCar-v0
Maxout,-112.0,0,30661,MountainCar-v0
Maxout,-143.0,0,30804,MountainCar-v0
Maxout,-153.0,0,30957,MountainCar-v0
Maxout,-153.0,0,31110,MountainCar-v0
Maxout,-92.0,0,31202,MountainCar-v0
Maxout,-143.0,0,31345,MountainCar-v0
Maxout,-149.0,0,31494,MountainCar-v0
Maxout,-173.0,0,31667,MountainCar-v0
Maxout,-143.0,0,31810,MountainCar-v0
Maxout,-147.0,0,31957,MountainCar-v0
Maxout,-89.0,0,32046,MountainCar-v0
Maxout,-147.0,0,32193,MountainCar-v0
Maxout,-89.0,0,32282,MountainCar-v0
Maxout,-199.0,0,32481,MountainCar-v0
Maxout,-156.0,0,32637,MountainCar-v0
Maxout,-106.0,0,32743,MountainCar-v0
Maxout,-148.0,0,32891,MountainCar-v0
Maxout,-149.0,0,33040,MountainCar-v0
Maxout,-91.0,0,33131,MountainCar-v0
Maxout,-150.0,0,33281,MountainCar-v0
Maxout,-85.0,0,33366,MountainCar-v0
Maxout,-97.0,0,33463,MountainCar-v0
Maxout,-90.0,0,33553,MountainCar-v0
Maxout,-93.0,0,33646,MountainCar-v0
Maxout,-149.0,0,33795,MountainCar-v0
Maxout,-92.0,0,33887,MountainCar-v0
Maxout,-93.0,0,33980,MountainCar-v0
Maxout,-162.0,0,34142,MountainCar-v0
Maxout,-148.0,0,34290,MountainCar-v0
Maxout,-146.0,0,34436,MountainCar-v0
Maxout,-86.0,0,34522,MountainCar-v0
Maxout,-140.0,0,34662,MountainCar-v0
Maxout,-99.0,0,34761,MountainCar-v0
Maxout,-153.0,0,34914,MountainCar-v0
Maxout,-128.0,0,35042,MountainCar-v0
Maxout,-88.0,0,35130,MountainCar-v0
Maxout,-154.0,0,35284,MountainCar-v0
Maxout,-151.0,0,35435,MountainCar-v0
Maxout,-157.0,0,35592,MountainCar-v0
Maxout,-142.0,0,35734,MountainCar-v0
Maxout,-148.0,0,35882,MountainCar-v0
Maxout,-91.0,0,35973,MountainCar-v0
Maxout,-119.0,0,36092,MountainCar-v0
Maxout,-143.0,0,36235,MountainCar-v0
Maxout,-137.0,0,36372,MountainCar-v0
Maxout,-93.0,0,36465,MountainCar-v0
Maxout,-141.0,0,36606,MountainCar-v0
Maxout,-148.0,0,36754,MountainCar-v0
Maxout,-146.0,0,36900,MountainCar-v0
Maxout,-147.0,0,37047,MountainCar-v0
Maxout,-144.0,0,37191,MountainCar-v0
Maxout,-88.0,0,37279,MountainCar-v0
Maxout,-185.0,0,37464,MountainCar-v0
Maxout,-147.0,0,37611,MountainCar-v0
Maxout,-161.0,0,37772,MountainCar-v0
Maxout,-120.0,0,37892,MountainCar-v0
Maxout,-101.0,0,37993,MountainCar-v0
Maxout,-89.0,0,38082,MountainCar-v0
Maxout,-157.0,0,38239,MountainCar-v0
Maxout,-145.0,0,38384,MountainCar-v0
Maxout,-113.0,0,38497,MountainCar-v0
Maxout,-94.0,0,38591,MountainCar-v0
Maxout,-148.0,0,38739,MountainCar-v0
Maxout,-145.0,0,38884,MountainCar-v0
Maxout,-144.0,0,39028,MountainCar-v0
Maxout,-148.0,0,39176,MountainCar-v0
Maxout,-149.0,0,39325,MountainCar-v0
Maxout,-88.0,0,39413,MountainCar-v0
Maxout,-143.0,0,39556,MountainCar-v0
Maxout,-138.0,0,39694,MountainCar-v0
Maxout,-145.0,0,39839,MountainCar-v0
Maxout,-142.0,0,39981,MountainCar-v0
Maxout,-89.0,0,40070,MountainCar-v0
Maxout,-93.0,0,40163,MountainCar-v0
Maxout,-141.0,0,40304,MountainCar-v0
Maxout,-141.0,0,40445,MountainCar-v0
Maxout,-151.0,0,40596,MountainCar-v0
Maxout,-139.0,0,40735,MountainCar-v0
Maxout,-142.0,0,40877,MountainCar-v0
Maxout,-148.0,0,41025,MountainCar-v0
Maxout,-148.0,0,41173,MountainCar-v0
Maxout,-88.0,0,41261,MountainCar-v0
Maxout,-162.0,0,41423,MountainCar-v0
Maxout,-88.0,0,41511,MountainCar-v0
Maxout,-84.0,0,41595,MountainCar-v0
Maxout,-106.0,0,41701,MountainCar-v0
Maxout,-91.0,0,41792,MountainCar-v0
Maxout,-113.0,0,41905,MountainCar-v0
Maxout,-109.0,0,42014,MountainCar-v0
Maxout,-137.0,0,42151,MountainCar-v0
Maxout,-88.0,0,42239,MountainCar-v0
Maxout,-147.0,0,42386,MountainCar-v0
Maxout,-86.0,0,42472,MountainCar-v0
Maxout,-109.0,0,42581,MountainCar-v0
Maxout,-152.0,0,42733,MountainCar-v0
Maxout,-152.0,0,42885,MountainCar-v0
Maxout,-93.0,0,42978,MountainCar-v0
Maxout,-158.0,0,43136,MountainCar-v0
Maxout,-200.0,0,43336,MountainCar-v0
Maxout,-160.0,0,43496,MountainCar-v0
Maxout,-135.0,0,43631,MountainCar-v0
Maxout,-132.0,0,43763,MountainCar-v0
Maxout,-146.0,0,43909,MountainCar-v0
Maxout,-135.0,0,44044,MountainCar-v0
Maxout,-182.0,0,44226,MountainCar-v0
Maxout,-105.0,0,44331,MountainCar-v0
Maxout,-104.0,0,44435,MountainCar-v0
Maxout,-98.0,0,44533,MountainCar-v0
Maxout,-86.0,0,44619,MountainCar-v0
Maxout,-168.0,0,44787,MountainCar-v0
Maxout,-160.0,0,44947,MountainCar-v0
Maxout,-108.0,0,45055,MountainCar-v0
Maxout,-88.0,0,45143,MountainCar-v0
Maxout,-86.0,0,45229,MountainCar-v0
Maxout,-157.0,0,45386,MountainCar-v0
Maxout,-132.0,0,45518,MountainCar-v0
Maxout,-147.0,0,45665,MountainCar-v0
Maxout,-148.0,0,45813,MountainCar-v0
Maxout,-144.0,0,45957,MountainCar-v0
Maxout,-143.0,0,46100,MountainCar-v0
Maxout,-151.0,0,46251,MountainCar-v0
Maxout,-153.0,0,46404,MountainCar-v0
Maxout,-158.0,0,46562,MountainCar-v0
Maxout,-139.0,0,46701,MountainCar-v0
Maxout,-149.0,0,46850,MountainCar-v0
Maxout,-166.0,0,47016,MountainCar-v0
Maxout,-153.0,0,47169,MountainCar-v0
Maxout,-142.0,0,47311,MountainCar-v0
Maxout,-144.0,0,47455,MountainCar-v0
Maxout,-152.0,0,47607,MountainCar-v0
Maxout,-157.0,0,47764,MountainCar-v0
Maxout,-138.0,0,47902,MountainCar-v0
Maxout,-130.0,0,48032,MountainCar-v0
Maxout,-168.0,0,48200,MountainCar-v0
Maxout,-114.0,0,48314,MountainCar-v0
Maxout,-145.0,0,48459,MountainCar-v0
Maxout,-96.0,0,48555,MountainCar-v0
Maxout,-160.0,0,48715,MountainCar-v0
Maxout,-107.0,0,48822,MountainCar-v0
Maxout,-156.0,0,48978,MountainCar-v0
Maxout,-99.0,0,49077,MountainCar-v0
Maxout,-112.0,0,49189,MountainCar-v0
Maxout,-114.0,0,49303,MountainCar-v0
Maxout,-150.0,0,49453,MountainCar-v0
Maxout,-186.0,0,49639,MountainCar-v0
Maxout,-144.0,0,49783,MountainCar-v0
Maxout,-148.0,0,49931,MountainCar-v0
Maxout,-4.0,0,9,Pixelcopter-PLE-v0
Maxout,-5.0,0,16,Pixelcopter-PLE-v0
Maxout,-5.0,0,21,Pixelcopter-PLE-v0
Maxout,-5.0,0,27,Pixelcopter-PLE-v0
Maxout,-5.0,0,36,Pixelcopter-PLE-v0
Maxout,-5.0,0,42,Pixelcopter-PLE-v0
Maxout,-5.0,0,50,Pixelcopter-PLE-v0
Maxout,-5.0,0,54,Pixelcopter-PLE-v0
Maxout,-5.0,0,60,Pixelcopter-PLE-v0
Maxout,-4.0,0,70,Pixelcopter-PLE-v0
Maxout,-5.0,0,77,Pixelcopter-PLE-v0
Maxout,-5.0,0,86,Pixelcopter-PLE-v0
Maxout,-5.0,0,91,Pixelcopter-PLE-v0
Maxout,-5.0,0,97,Pixelcopter-PLE-v0
Maxout,-5.0,0,101,Pixelcopter-PLE-v0
Maxout,-5.0,0,107,Pixelcopter-PLE-v0
Maxout,-5.0,0,113,Pixelcopter-PLE-v0
Maxout,-5.0,0,117,Pixelcopter-PLE-v0
Maxout,-5.0,0,122,Pixelcopter-PLE-v0
Maxout,-5.0,0,128,Pixelcopter-PLE-v0
Maxout,-5.0,0,132,Pixelcopter-PLE-v0
Maxout,-5.0,0,139,Pixelcopter-PLE-v0
Maxout,-5.0,0,144,Pixelcopter-PLE-v0
Maxout,-5.0,0,150,Pixelcopter-PLE-v0
Maxout,-5.0,0,155,Pixelcopter-PLE-v0
Maxout,-5.0,0,162,Pixelcopter-PLE-v0
Maxout,-5.0,0,167,Pixelcopter-PLE-v0
Maxout,-5.0,0,172,Pixelcopter-PLE-v0
Maxout,-5.0,0,181,Pixelcopter-PLE-v0
Maxout,-4.0,0,191,Pixelcopter-PLE-v0
Maxout,-5.0,0,197,Pixelcopter-PLE-v0
Maxout,-5.0,0,203,Pixelcopter-PLE-v0
Maxout,-5.0,0,207,Pixelcopter-PLE-v0
Maxout,-5.0,0,213,Pixelcopter-PLE-v0
Maxout,-5.0,0,219,Pixelcopter-PLE-v0
Maxout,-5.0,0,224,Pixelcopter-PLE-v0
Maxout,-5.0,0,230,Pixelcopter-PLE-v0
Maxout,-5.0,0,238,Pixelcopter-PLE-v0
Maxout,-5.0,0,244,Pixelcopter-PLE-v0
Maxout,-5.0,0,248,Pixelcopter-PLE-v0
Maxout,-5.0,0,253,Pixelcopter-PLE-v0
Maxout,-5.0,0,260,Pixelcopter-PLE-v0
Maxout,-5.0,0,269,Pixelcopter-PLE-v0
Maxout,-5.0,0,277,Pixelcopter-PLE-v0
Maxout,-5.0,0,282,Pixelcopter-PLE-v0
Maxout,-5.0,0,287,Pixelcopter-PLE-v0
Maxout,-5.0,0,291,Pixelcopter-PLE-v0
Maxout,-5.0,0,295,Pixelcopter-PLE-v0
Maxout,-4.0,0,309,Pixelcopter-PLE-v0
Maxout,-5.0,0,315,Pixelcopter-PLE-v0
Maxout,-5.0,0,320,Pixelcopter-PLE-v0
Maxout,-5.0,0,326,Pixelcopter-PLE-v0
Maxout,-5.0,0,330,Pixelcopter-PLE-v0
Maxout,-5.0,0,336,Pixelcopter-PLE-v0
Maxout,-5.0,0,341,Pixelcopter-PLE-v0
Maxout,-5.0,0,345,Pixelcopter-PLE-v0
Maxout,-5.0,0,350,Pixelcopter-PLE-v0
Maxout,-5.0,0,355,Pixelcopter-PLE-v0
Maxout,-5.0,0,359,Pixelcopter-PLE-v0
Maxout,-5.0,0,366,Pixelcopter-PLE-v0
Maxout,-5.0,0,371,Pixelcopter-PLE-v0
Maxout,-5.0,0,375,Pixelcopter-PLE-v0
Maxout,-5.0,0,379,Pixelcopter-PLE-v0
Maxout,-4.0,0,390,Pixelcopter-PLE-v0
Maxout,-5.0,0,395,Pixelcopter-PLE-v0
Maxout,-5.0,0,399,Pixelcopter-PLE-v0
Maxout,-5.0,0,403,Pixelcopter-PLE-v0
Maxout,-5.0,0,409,Pixelcopter-PLE-v0
Maxout,-5.0,0,414,Pixelcopter-PLE-v0
Maxout,-5.0,0,420,Pixelcopter-PLE-v0
Maxout,-5.0,0,424,Pixelcopter-PLE-v0
Maxout,-5.0,0,428,Pixelcopter-PLE-v0
Maxout,-5.0,0,433,Pixelcopter-PLE-v0
Maxout,-5.0,0,437,Pixelcopter-PLE-v0
Maxout,-5.0,0,442,Pixelcopter-PLE-v0
Maxout,-5.0,0,446,Pixelcopter-PLE-v0
Maxout,-5.0,0,451,Pixelcopter-PLE-v0
Maxout,-5.0,0,456,Pixelcopter-PLE-v0
Maxout,-5.0,0,461,Pixelcopter-PLE-v0
Maxout,-5.0,0,467,Pixelcopter-PLE-v0
Maxout,-5.0,0,471,Pixelcopter-PLE-v0
Maxout,-5.0,0,476,Pixelcopter-PLE-v0
Maxout,-5.0,0,480,Pixelcopter-PLE-v0
Maxout,-5.0,0,485,Pixelcopter-PLE-v0
Maxout,-5.0,0,489,Pixelcopter-PLE-v0
Maxout,-5.0,0,494,Pixelcopter-PLE-v0
Maxout,-5.0,0,499,Pixelcopter-PLE-v0
Maxout,-5.0,0,506,Pixelcopter-PLE-v0
Maxout,-5.0,0,512,Pixelcopter-PLE-v0
Maxout,-5.0,0,516,Pixelcopter-PLE-v0
Maxout,-5.0,0,521,Pixelcopter-PLE-v0
Maxout,-5.0,0,526,Pixelcopter-PLE-v0
Maxout,-5.0,0,531,Pixelcopter-PLE-v0
Maxout,-5.0,0,536,Pixelcopter-PLE-v0
Maxout,-5.0,0,541,Pixelcopter-PLE-v0
Maxout,-5.0,0,545,Pixelcopter-PLE-v0
Maxout,-5.0,0,551,Pixelcopter-PLE-v0
Maxout,-5.0,0,557,Pixelcopter-PLE-v0
Maxout,-5.0,0,562,Pixelcopter-PLE-v0
Maxout,-5.0,0,567,Pixelcopter-PLE-v0
Maxout,-5.0,0,573,Pixelcopter-PLE-v0
Maxout,-5.0,0,579,Pixelcopter-PLE-v0
Maxout,-5.0,0,583,Pixelcopter-PLE-v0
Maxout,-5.0,0,588,Pixelcopter-PLE-v0
Maxout,-5.0,0,595,Pixelcopter-PLE-v0
Maxout,-5.0,0,600,Pixelcopter-PLE-v0
Maxout,-5.0,0,604,Pixelcopter-PLE-v0
Maxout,-5.0,0,608,Pixelcopter-PLE-v0
Maxout,-5.0,0,613,Pixelcopter-PLE-v0
Maxout,-5.0,0,618,Pixelcopter-PLE-v0
Maxout,-5.0,0,622,Pixelcopter-PLE-v0
Maxout,-5.0,0,626,Pixelcopter-PLE-v0
Maxout,-5.0,0,632,Pixelcopter-PLE-v0
Maxout,-5.0,0,637,Pixelcopter-PLE-v0
Maxout,-5.0,0,641,Pixelcopter-PLE-v0
Maxout,-5.0,0,646,Pixelcopter-PLE-v0
Maxout,-5.0,0,654,Pixelcopter-PLE-v0
Maxout,-5.0,0,659,Pixelcopter-PLE-v0
Maxout,-5.0,0,663,Pixelcopter-PLE-v0
Maxout,-5.0,0,667,Pixelcopter-PLE-v0
Maxout,-5.0,0,671,Pixelcopter-PLE-v0
Maxout,-5.0,0,675,Pixelcopter-PLE-v0
Maxout,-5.0,0,680,Pixelcopter-PLE-v0
Maxout,-5.0,0,684,Pixelcopter-PLE-v0
Maxout,-5.0,0,688,Pixelcopter-PLE-v0
Maxout,-5.0,0,692,Pixelcopter-PLE-v0
Maxout,-5.0,0,696,Pixelcopter-PLE-v0
Maxout,-5.0,0,702,Pixelcopter-PLE-v0
Maxout,-5.0,0,707,Pixelcopter-PLE-v0
Maxout,-5.0,0,713,Pixelcopter-PLE-v0
Maxout,-5.0,0,717,Pixelcopter-PLE-v0
Maxout,-5.0,0,721,Pixelcopter-PLE-v0
Maxout,-5.0,0,725,Pixelcopter-PLE-v0
Maxout,-5.0,0,730,Pixelcopter-PLE-v0
Maxout,-5.0,0,736,Pixelcopter-PLE-v0
Maxout,-5.0,0,742,Pixelcopter-PLE-v0
Maxout,-5.0,0,747,Pixelcopter-PLE-v0
Maxout,-5.0,0,751,Pixelcopter-PLE-v0
Maxout,-5.0,0,756,Pixelcopter-PLE-v0
Maxout,-5.0,0,760,Pixelcopter-PLE-v0
Maxout,-5.0,0,764,Pixelcopter-PLE-v0
Maxout,-5.0,0,768,Pixelcopter-PLE-v0
Maxout,-5.0,0,773,Pixelcopter-PLE-v0
Maxout,-5.0,0,777,Pixelcopter-PLE-v0
Maxout,-5.0,0,781,Pixelcopter-PLE-v0
Maxout,-5.0,0,785,Pixelcopter-PLE-v0
Maxout,-5.0,0,789,Pixelcopter-PLE-v0
Maxout,-5.0,0,793,Pixelcopter-PLE-v0
Maxout,-5.0,0,797,Pixelcopter-PLE-v0
Maxout,-5.0,0,802,Pixelcopter-PLE-v0
Maxout,-5.0,0,806,Pixelcopter-PLE-v0
Maxout,-5.0,0,810,Pixelcopter-PLE-v0
Maxout,-5.0,0,814,Pixelcopter-PLE-v0
Maxout,-5.0,0,818,Pixelcopter-PLE-v0
Maxout,-5.0,0,823,Pixelcopter-PLE-v0
Maxout,-5.0,0,828,Pixelcopter-PLE-v0
Maxout,-5.0,0,832,Pixelcopter-PLE-v0
Maxout,-5.0,0,836,Pixelcopter-PLE-v0
Maxout,-5.0,0,840,Pixelcopter-PLE-v0
Maxout,-5.0,0,844,Pixelcopter-PLE-v0
Maxout,-5.0,0,848,Pixelcopter-PLE-v0
Maxout,-5.0,0,852,Pixelcopter-PLE-v0
Maxout,-5.0,0,856,Pixelcopter-PLE-v0
Maxout,-5.0,0,860,Pixelcopter-PLE-v0
Maxout,-5.0,0,865,Pixelcopter-PLE-v0
Maxout,-5.0,0,870,Pixelcopter-PLE-v0
Maxout,-5.0,0,874,Pixelcopter-PLE-v0
Maxout,-5.0,0,879,Pixelcopter-PLE-v0
Maxout,-5.0,0,883,Pixelcopter-PLE-v0
Maxout,-5.0,0,887,Pixelcopter-PLE-v0
Maxout,-5.0,0,892,Pixelcopter-PLE-v0
Maxout,-5.0,0,896,Pixelcopter-PLE-v0
Maxout,-5.0,0,901,Pixelcopter-PLE-v0
Maxout,-5.0,0,906,Pixelcopter-PLE-v0
Maxout,-5.0,0,910,Pixelcopter-PLE-v0
Maxout,-5.0,0,914,Pixelcopter-PLE-v0
Maxout,-5.0,0,918,Pixelcopter-PLE-v0
Maxout,-5.0,0,922,Pixelcopter-PLE-v0
Maxout,-5.0,0,926,Pixelcopter-PLE-v0
Maxout,-5.0,0,931,Pixelcopter-PLE-v0
Maxout,-5.0,0,935,Pixelcopter-PLE-v0
Maxout,-5.0,0,939,Pixelcopter-PLE-v0
Maxout,-5.0,0,943,Pixelcopter-PLE-v0
Maxout,-5.0,0,947,Pixelcopter-PLE-v0
Maxout,-5.0,0,952,Pixelcopter-PLE-v0
Maxout,-5.0,0,956,Pixelcopter-PLE-v0
Maxout,-5.0,0,960,Pixelcopter-PLE-v0
Maxout,-5.0,0,964,Pixelcopter-PLE-v0
Maxout,-5.0,0,968,Pixelcopter-PLE-v0
Maxout,-5.0,0,973,Pixelcopter-PLE-v0
Maxout,-5.0,0,977,Pixelcopter-PLE-v0
Maxout,-5.0,0,981,Pixelcopter-PLE-v0
Maxout,-5.0,0,985,Pixelcopter-PLE-v0
Maxout,-5.0,0,990,Pixelcopter-PLE-v0
Maxout,-5.0,0,994,Pixelcopter-PLE-v0
Maxout,-5.0,0,998,Pixelcopter-PLE-v0
Maxout,-5.0,0,1002,Pixelcopter-PLE-v0
Maxout,-5.0,0,1007,Pixelcopter-PLE-v0
Maxout,0.0,0,1044,Pixelcopter-PLE-v0
Maxout,-4.0,0,1054,Pixelcopter-PLE-v0
Maxout,-5.0,0,1061,Pixelcopter-PLE-v0
Maxout,-5.0,0,1067,Pixelcopter-PLE-v0
Maxout,-4.0,0,1080,Pixelcopter-PLE-v0
Maxout,-1.0,0,1111,Pixelcopter-PLE-v0
Maxout,6.0,0,1179,Pixelcopter-PLE-v0
Maxout,0.0,0,1215,Pixelcopter-PLE-v0
Maxout,-5.0,0,1221,Pixelcopter-PLE-v0
Maxout,-5.0,0,1227,Pixelcopter-PLE-v0
Maxout,8.0,0,1308,Pixelcopter-PLE-v0
Maxout,-1.0,0,1337,Pixelcopter-PLE-v0
Maxout,-5.0,0,1343,Pixelcopter-PLE-v0
Maxout,4.0,0,1399,Pixelcopter-PLE-v0
Maxout,-5.0,0,1405,Pixelcopter-PLE-v0
Maxout,-2.0,0,1427,Pixelcopter-PLE-v0
Maxout,-5.0,0,1433,Pixelcopter-PLE-v0
Maxout,6.0,0,1501,Pixelcopter-PLE-v0
Maxout,2.0,0,1552,Pixelcopter-PLE-v0
Maxout,-5.0,0,1559,Pixelcopter-PLE-v0
Maxout,4.0,0,1616,Pixelcopter-PLE-v0
Maxout,6.0,0,1692,Pixelcopter-PLE-v0
Maxout,9.0,0,1779,Pixelcopter-PLE-v0
Maxout,9.0,0,1866,Pixelcopter-PLE-v0
Maxout,-2.0,0,1891,Pixelcopter-PLE-v0
Maxout,5.0,0,1959,Pixelcopter-PLE-v0
Maxout,-5.0,0,1966,Pixelcopter-PLE-v0
Maxout,3.0,0,2022,Pixelcopter-PLE-v0
Maxout,3.0,0,2078,Pixelcopter-PLE-v0
Maxout,6.0,0,2150,Pixelcopter-PLE-v0
Maxout,2.0,0,2199,Pixelcopter-PLE-v0
Maxout,4.0,0,2262,Pixelcopter-PLE-v0
Maxout,2.0,0,2313,Pixelcopter-PLE-v0
Maxout,-2.0,0,2338,Pixelcopter-PLE-v0
